time,seconds_elapsed,bearingAccuracy,speedAccuracy,verticalAccuracy,horizontalAccuracy,speed,bearing,altitude,longitude,latitude
1771683865641724000,144.46072387695312,0.837102472782135,0.16970562934875488,2.8456850051879883,3.819000005722046,9.5,52,287.20001220703125,76.7096298,30.7175858
1771683866641059300,145.4600593261719,0.8670901656150818,0.2080865204334259,2.8556783199310303,3.819000005722046,9.0600004196167,54,287.20001220703125,76.7097084,30.7176342
1771683867641873200,146.460873046875,0.8970902562141418,0.18384777009487152,2.8656864166259766,3.812000036239624,8.619999885559082,55,287.20001220703125,76.7097834,30.7176801
1771683868641883100,147.46088305664063,0.7132489085197449,0.14212670922279358,2.8756866455078125,3.812000036239624,8.729999542236328,54,287.20001220703125,76.7098526,30.7177222
1771683869641700000,148.4607001953125,0.8645937442779541,0.16278821229934692,2.8856847286224365,3.812000036239624,9.199999809265137,53,287.20001220703125,76.7099336,30.7177739
1771683870641856000,149.46085595703124,0.8352726101875305,0.17804494500160217,2.895686388015747,3.812000036239624,9.760000228881836,54,287.20001220703125,76.7100141,30.7178256
1771683871641570000,150.46057006835937,0.6516607999801636,0.1526433825492859,2.9056835174560547,3.808000087738037,10.239999771118164,55,287.20001220703125,76.7100954,30.7178745
1771683872641878500,151.46087841796876,0.7950401306152344,0.18384777009487152,2.91568660736084,3.808000087738037,10.319999694824219,56,287.20001220703125,76.7101888,30.7179303
1771683873641746700,152.46074658203125,0.6428523659706116,0.2163330763578415,2.925685167312622,3.809000015258789,10.5600004196167,55,287.20001220703125,76.7102733,30.7179813
1771683874641030700,153.46003076171874,0.8106321692466736,0.18384777009487152,2.935678005218506,3.811000108718872,9.819999694824219,54,287.20001220703125,76.7103644,30.7180372
1771683875641843200,154.46084326171874,0.9052863121032715,0.16278821229934692,2.945686101913452,3.811000108718872,8.329999923706055,54,287.20001220703125,76.7104396,30.7180835
1771683876641628200,155.46062817382813,0.7816561460494995,0.12806248664855957,2.955683946609497,3.809999942779541,7.210000038146973,54,287.20001220703125,76.7104995,30.7181212
1771683877641875500,156.46087548828126,1.0797010660171509,0.16278821229934692,2.965686559677124,3.809999942779541,6.46999979019165,54,287.20001220703125,76.710561,30.7181587
1771683878641681200,157.46068115234374,1.1307705640792847,0.23430748283863068,2.975684642791748,3.811000108718872,6.190000057220459,53,287.20001220703125,76.710615,30.718192
1771683879641882600,158.46088256835938,0.899078905582428,0.14866068959236145,2.9856865406036377,3.809000015258789,5.980000019073486,53,287.20001220703125,76.7106623,30.7182221
1771683880641117700,159.46011767578125,1.2195720672607422,0.14866068959236145,2.9956789016723633,3.809000015258789,5.650000095367432,54,287.20001220703125,76.7107144,30.7182539
1771683881641400300,160.460400390625,1.1519469022750854,0.1414213627576828,3.0056817531585693,3.808000087738037,6.260000228881836,55,287.20001220703125,76.7107664,30.7182856
1771683882641146000,161.46014599609376,1.1693390607833862,0.1414213627576828,3.015679121017456,3.809999942779541,6.159999847412109,54,287.20001220703125,76.710818,30.718318
1771683883641869600,162.46086962890624,1.2020970582962036,0.1414213627576828,3.025686502456665,3.806999921798706,5.960000038146973,53,287.20001220703125,76.7108682,30.7183496
1771683884641313500,163.4603134765625,0.9179152250289917,0.1063014566898346,3.0356807708740234,3.805000066757202,6.269999980926514,54,287.20001220703125,76.7109177,30.7183794
1771683885641526500,164.46052661132813,1.0799938440322876,0.12727922201156616,3.045682907104492,3.805000066757202,7.119999885559082,56,287.20001220703125,76.7109805,30.7184152
1771683886641249800,165.46024975585937,1.02118718624115,0.14866068959236145,3.055680274963379,3.805999994277954,7.730000019073486,56,287.20001220703125,76.7110463,30.7184535
1771683887641005000,166.46000512695312,1.0338584184646606,0.14866068959236145,3.0656778812408447,3.805999994277954,7.480000019073486,55,287.20001220703125,76.7111106,30.7184919
1771683888641699800,167.46069995117188,0.9940549731254578,0.15556348860263824,3.0756847858428955,3.805999994277954,7.869999885559082,55,287.20001220703125,76.7111774,30.7185325
1771683889641873200,168.460873046875,0.7623375654220581,0.1063014566898346,3.085686445236206,3.805999994277954,8.520000457763672,55,287.20001220703125,76.7112438,30.7185733
1771683890641419800,169.46041967773436,0.8959376811981201,0.1345362365245819,3.09568190574646,3.805999994277954,9.1899995803833,54,287.20001220703125,76.7113237,30.7186236
1771683891641559300,170.46055932617188,0.8473368883132935,0.1414213627576828,3.1056833267211914,3.805999994277954,9.84000015258789,54,287.20001220703125,76.7114054,30.7186757
1771683892640996600,171.45999658203124,0.6529964208602905,0.09899494796991348,3.11567759513855,3.805000066757202,10.539999961853027,54,287.20001220703125,76.7114864,30.718726
